Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1961,1961,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1962,1962,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1963,1963,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1964,1964,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1965,1965,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1966,1966,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1967,1967,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1968,1968,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1969,1969,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1970,1970,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1971,1971,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1972,1972,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1973,1973,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1974,1974,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1975,1975,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1976,1976,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1977,1977,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1978,1978,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1979,1979,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1980,1980,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1981,1981,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1982,1982,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1983,1983,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1984,1984,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1985,1985,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1986,1986,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1987,1987,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1988,1988,tonnes,492,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1989,1989,tonnes,1718,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1990,1990,tonnes,1878,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1991,1991,tonnes,2266,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1992,1992,tonnes,2490,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1993,1993,tonnes,2568,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1994,1994,tonnes,2200,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1995,1995,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1996,1996,tonnes,1884,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1997,1997,tonnes,11,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1998,1998,tonnes,1,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",1999,1999,tonnes,0,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",2000,2000,tonnes,110,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",2001,2001,tonnes,171,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",2002,2002,tonnes,108,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",2003,2003,tonnes,155,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",2004,2004,tonnes,108,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",2005,2005,tonnes,4204,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",2006,2006,tonnes,5451,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",2007,2007,tonnes,7588,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",2008,2008,tonnes,10772,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",2009,2009,tonnes,8934,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",2010,2010,tonnes,9324,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",2011,2011,tonnes,10739,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",2012,2012,tonnes,3834,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,641,Food supply quantity (tonnes),2769,"Aquatic Animals, Others",2013,2013,tonnes,5282,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1961,1961,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1962,1962,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1963,1963,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1964,1964,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1965,1965,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1966,1966,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1967,1967,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1968,1968,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1969,1969,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1970,1970,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1971,1971,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1972,1972,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1973,1973,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1974,1974,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1975,1975,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1976,1976,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1977,1977,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1978,1978,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1979,1979,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1980,1980,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1981,1981,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1982,1982,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1983,1983,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1984,1984,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1985,1985,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1986,1986,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1987,1987,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1988,1988,g/capita/day,0.08,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1989,1989,g/capita/day,0.28,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1990,1990,g/capita/day,0.3,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1991,1991,g/capita/day,0.36,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1992,1992,g/capita/day,0.39,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1993,1993,g/capita/day,0.4,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1994,1994,g/capita/day,0.34,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1995,1995,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1996,1996,g/capita/day,0.28,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1997,1997,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1998,1998,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",1999,1999,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",2000,2000,g/capita/day,0.02,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",2001,2001,g/capita/day,0.02,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",2002,2002,g/capita/day,0.02,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",2003,2003,g/capita/day,0.02,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",2004,2004,g/capita/day,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",2005,2005,g/capita/day,0.56,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",2006,2006,g/capita/day,0.72,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",2007,2007,g/capita/day,0.98,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",2008,2008,g/capita/day,1.36,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",2009,2009,g/capita/day,1.11,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",2010,2010,g/capita/day,1.14,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",2011,2011,g/capita/day,1.29,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",2012,2012,g/capita/day,0.46,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,646,Food supply quantity (g/capita/day),2769,"Aquatic Animals, Others",2013,2013,g/capita/day,0.62,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1961,1961,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1962,1962,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1963,1963,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1964,1964,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1965,1965,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1966,1966,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1967,1967,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1968,1968,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1969,1969,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1970,1970,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1971,1971,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1972,1972,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1973,1973,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1974,1974,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1975,1975,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1976,1976,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1977,1977,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1978,1978,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1979,1979,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1980,1980,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1981,1981,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1982,1982,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1983,1983,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1984,1984,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1985,1985,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1986,1986,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1987,1987,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1988,1988,kg,0.03,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1989,1989,kg,0.1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1990,1990,kg,0.11,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1991,1991,kg,0.13,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1992,1992,kg,0.14,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1993,1993,kg,0.14,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1994,1994,kg,0.12,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1995,1995,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1996,1996,kg,0.1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1997,1997,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1998,1998,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",1999,1999,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",2000,2000,kg,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",2001,2001,kg,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",2002,2002,kg,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",2003,2003,kg,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",2004,2004,kg,0.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",2005,2005,kg,0.2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",2006,2006,kg,0.26,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",2007,2007,kg,0.36,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",2008,2008,kg,0.5,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",2009,2009,kg,0.41,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",2010,2010,kg,0.42,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",2011,2011,kg,0.47,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,10,Australia,645,Food supply quantity (kg/capita/yr),2769,"Aquatic Animals, Others",2012,2012,kg,0.17,Fc,Calculated data
